word,DF,IDF,Mean_TF,Mean_TF-IDF
dying,2,8.76487159073609,0.0022988505747126436,0.0006930879803347206
rain,2,8.76487159073609,0.0022988505747126436,0.0006929772035827812
lmaooo,1,9.76487159073609,0.0011494252873563218,0.00069296235133567
presidential,2,8.76487159073609,0.0022988505747126436,0.0006921338941171914
sake,2,8.76487159073609,0.0022988505747126436,0.0006916362880791615
choose,2,8.76487159073609,0.0022988505747126436,0.0006913611092094669
mentally,2,8.76487159073609,0.0022988505747126436,0.0006908924728294608
private,2,8.76487159073609,0.0022988505747126436,0.0006907434139310281
air,2,8.76487159073609,0.0022988505747126436,0.0006895390854785889
splc,2,8.76487159073609,0.0022988505747126436,0.0006894728340366104
rookie,2,8.76487159073609,0.0022988505747126436,0.0006888355512767523
gone,2,8.76487159073609,0.0022988505747126436,0.0006884261430239824
star,2,8.76487159073609,0.0022988505747126436,0.0006878897924022463
incredible,2,8.76487159073609,0.0022988505747126436,0.0006878345426529217
press,2,8.76487159073609,0.0022988505747126436,0.000687447717030705
grateful,2,8.76487159073609,0.0022988505747126436,0.0006868769618549572
sayin,2,8.76487159073609,0.0022988505747126436,0.0006868654337949995
guys,2,8.76487159073609,0.0022988505747126436,0.0006868596802554103
guessing,2,8.76487159073609,0.0022988505747126436,0.0006863254411171131
movement,2,8.76487159073609,0.0022988505747126436,0.0006859370196424883
okay,2,8.76487159073609,0.0022988505747126436,0.0006858475370631803
pope,2,8.76487159073609,0.0022988505747126436,0.0006855985583270415
sexy,2,8.76487159073609,0.0022988505747126436,0.0006853018994579465
strategist,2,8.76487159073609,0.0022988505747126436,0.0006850078372894876
strong,2,8.76487159073609,0.0022988505747126436,0.0006848193346442426
sad,2,8.76487159073609,0.0022988505747126436,0.0006840616364836631
claim,2,8.76487159073609,0.0022988505747126436,0.0006840566864046378
threats,2,8.76487159073609,0.0022988505747126436,0.0006833928149033367
policies,2,8.76487159073609,0.0022988505747126436,0.000683178252205327
almost,2,8.76487159073609,0.0022988505747126436,0.0006831258375087668
dm,2,8.76487159073609,0.0022988505747126436,0.0006823978657289522
smile,2,8.76487159073609,0.0022988505747126436,0.0006822380518206246
tbh,1,9.76487159073609,0.0011494252873563218,0.0006821636521617068
laundering,2,8.76487159073609,0.0022988505747126436,0.0006821298748634086
communist,2,8.76487159073609,0.0022988505747126436,0.000681781778686627
feast,2,8.76487159073609,0.0022988505747126436,0.0006813044480921423
months,2,8.76487159073609,0.0022988505747126436,0.000680890651155903
dear,2,8.76487159073609,0.0022988505747126436,0.0006806821583219515
kate,2,8.76487159073609,0.0022988505747126436,0.0006805214467563171
lead,2,8.76487159073609,0.0022988505747126436,0.0006802083035799128
keeps,2,8.76487159073609,0.0022988505747126436,0.0006801216025026853
clue,1,9.76487159073609,0.0022988505747126436,0.0006800397829926091
tl,2,8.76487159073609,0.0022988505747126436,0.0006789492534596141
telling,2,8.76487159073609,0.0022988505747126436,0.0006780468749140494
british,2,8.76487159073609,0.0022988505747126436,0.0006765264490134945
fbi,2,8.76487159073609,0.0022988505747126436,0.0006763402450907131
michel,2,8.76487159073609,0.0022988505747126436,0.0006755758885222291
yay,2,8.76487159073609,0.0022988505747126436,0.0006752975784152403
counters,2,8.76487159073609,0.0022988505747126436,0.0006752313356448944
massacre,2,8.76487159073609,0.0022988505747126436,0.0006750484862436722
waste,2,8.76487159073609,0.0022988505747126436,0.0006750178849197654
nonviolent,2,8.76487159073609,0.0022988505747126436,0.0006747512757250907
mosul,2,8.76487159073609,0.0022988505747126436,0.0006742655098281008
dreams,2,8.76487159073609,0.0022988505747126436,0.0006737491022967688
messi,2,8.76487159073609,0.0022988505747126436,0.0006729417326062784
player,2,8.76487159073609,0.0022988505747126436,0.0006729417326062784
racists,2,8.76487159073609,0.0022988505747126436,0.0006726378560085317
broke,2,8.76487159073609,0.0022988505747126436,0.000671664065658544
scherzer,2,8.76487159073609,0.0022988505747126436,0.0006715404532788693
sense,2,8.76487159073609,0.0022988505747126436,0.0006693928444764248
comes,2,8.76487159073609,0.0022988505747126436,0.0006693562093391417
bought,2,8.76487159073609,0.0022988505747126436,0.0006693333588028796
unitednations,2,8.76487159073609,0.0022988505747126436,0.0006689374018762172
gov,2,8.76487159073609,0.0022988505747126436,0.0006679332597878015
g,2,8.76487159073609,0.0022988505747126436,0.0006678909283999336
tipp,2,8.76487159073609,0.0022988505747126436,0.0006678062777173631
wisdom,2,8.76487159073609,0.0022988505747126436,0.0006677721360861029
leaders,2,8.76487159073609,0.0022988505747126436,0.0006675534088794734
mitt,2,8.76487159073609,0.0022988505747126436,0.0006671196663786662
nowplaying,2,8.76487159073609,0.0022988505747126436,0.0006667857455635112
growing,2,8.76487159073609,0.0022988505747126436,0.0006667184880907697
blunt,2,8.76487159073609,0.0022988505747126436,0.000665308760304564
satan,2,8.76487159073609,0.0022988505747126436,0.0006640538781215916
worth,2,8.76487159073609,0.0022988505747126436,0.0006640141433298857
youll,2,8.76487159073609,0.0022988505747126436,0.0006637668435503831
beasts,2,8.76487159073609,0.0022988505747126436,0.0006634898889503182
compulsoryor,1,9.76487159073609,0.0011494252873563218,0.0006634469208728517
sang,2,8.76487159073609,0.0022988505747126436,0.0006633155334780784
officer,2,8.76487159073609,0.0022988505747126436,0.0006633007957126725
rating,1,9.76487159073609,0.0011494252873563218,0.0006631198714578253
itmy,1,9.76487159073609,0.0011494252873563218,0.0006631198714578253
allow,2,8.76487159073609,0.0022988505747126436,0.0006628633345998331
date,2,8.76487159073609,0.0022988505747126436,0.0006627961671553906
raul,2,8.76487159073609,0.0022988505747126436,0.0006626957068067571
hell,2,8.76487159073609,0.0022988505747126436,0.0006623436033903443
signor,1,9.76487159073609,0.0011494252873563218,0.0006621500468968994
twitter,1,9.76487159073609,0.0011494252873563218,0.0006618659031643479
wanted,1,9.76487159073609,0.0011494252873563218,0.0006618659031643479
sunday,1,9.76487159073609,0.0011494252873563218,0.000661799088371149
ur,2,8.76487159073609,0.0022988505747126436,0.0006615870320470959
dope,1,9.76487159073609,0.0011494252873563218,0.00066129660535056
coverage,2,8.76487159073609,0.0022988505747126436,0.0006600980047923334
lower,2,8.76487159073609,0.0022988505747126436,0.000659892734032604
hot,1,9.76487159073609,0.0011494252873563218,0.0006582681720910077
kkk,1,9.76487159073609,0.0022988505747126436,0.0006579797634582598
eu,2,8.76487159073609,0.0022988505747126436,0.0006578328891133434
bank,2,8.76487159073609,0.0022988505747126436,0.0006577736287090464
congress,2,8.76487159073609,0.0022988505747126436,0.0006577378726890182
evasion,2,8.76487159073609,0.0022988505747126436,0.0006576449598553623
penalty,2,8.76487159073609,0.0022988505747126436,0.0006573269339680925
police,2,8.76487159073609,0.0022988505747126436,0.0006573149585978155
pass,2,8.76487159073609,0.0022988505747126436,0.0006573115508682112
v,2,8.76487159073609,0.0022988505747126436,0.0006570344610758637
freedom,2,8.76487159073609,0.0022988505747126436,0.0006569526848773021
yo,2,8.76487159073609,0.0022988505747126436,0.0006569278598766487
reports,2,8.76487159073609,0.0022988505747126436,0.0006569252695642593
editor,2,8.76487159073609,0.0022988505747126436,0.0006567135894725918
achieve,2,8.76487159073609,0.0022988505747126436,0.0006564994101006067
trafficking,2,8.76487159073609,0.0022988505747126436,0.0006562458034225939
false,2,8.76487159073609,0.0022988505747126436,0.0006562203115319436
blind,2,8.76487159073609,0.0022988505747126436,0.0006554502986425766
injured,2,8.76487159073609,0.0022988505747126436,0.0006548791464161467
ways,2,8.76487159073609,0.0022988505747126436,0.0006545901852369634
problem,2,8.76487159073609,0.0022988505747126436,0.0006545239368337397
unfortunately,1,9.76487159073609,0.0011494252873563218,0.0006541551687405662
prof,2,8.76487159073609,0.0022988505747126436,0.0006538183925232816
kind,2,8.76487159073609,0.0022988505747126436,0.0006533023315365096
kept,2,8.76487159073609,0.0022988505747126436,0.0006529156420802297
cut,2,8.76487159073609,0.0022988505747126436,0.0006528054722084725
release,1,9.76487159073609,0.0011494252873563218,0.0006527990600156643
until,1,9.76487159073609,0.0011494252873563218,0.0006527990600156643
laughing,2,8.76487159073609,0.0022988505747126436,0.0006526462020293858
beat,2,8.76487159073609,0.0022988505747126436,0.0006514719701538235
body,2,8.76487159073609,0.0022988505747126436,0.0006514463247987478
gem,2,8.76487159073609,0.0022988505747126436,0.0006513269001880607
hurt,2,8.76487159073609,0.0022988505747126436,0.0006506994871533498
neo,2,8.76487159073609,0.0022988505747126436,0.0006502495665621729
winner,1,9.76487159073609,0.0011494252873563218,0.0006494301022660002
wrote,1,9.76487159073609,0.0011494252873563218,0.0006492345298575607
soon,2,8.76487159073609,0.0022988505747126436,0.0006489641284867732
direction,2,8.76487159073609,0.0022988505747126436,0.0006487194901351261
breakdown,1,9.76487159073609,0.0011494252873563218,0.0006486991057583183
pm,2,8.76487159073609,0.0022988505747126436,0.0006482962376789589
dnt,1,9.76487159073609,0.0022988505747126436,0.0006481364694621055
human,2,8.76487159073609,0.0022988505747126436,0.0006477042976724687
banned,2,8.76487159073609,0.0022988505747126436,0.0006475876074334427
considering,2,8.76487159073609,0.0022988505747126436,0.0006471587525288736
danielborzutzky,1,9.76487159073609,0.0011494252873563218,0.0006470871119158208
alt,2,8.76487159073609,0.0022988505747126436,0.0006466414178990831
nazis,2,8.76487159073609,0.0022988505747126436,0.0006466414178990831
rt,2,8.76487159073609,0.0022988505747126436,0.0006465984724461815
slice,1,9.76487159073609,0.0011494252873563218,0.0006455387046038715
couple,2,8.76487159073609,0.0022988505747126436,0.0006453748094099949
idea,2,8.76487159073609,0.0022988505747126436,0.0006445922651774848
guilty,1,9.76487159073609,0.0022988505747126436,0.0006437080558899124
regarding,2,8.76487159073609,0.0022988505747126436,0.0006432054043349914
chickfila,1,9.76487159073609,0.0011494252873563218,0.0006430074144957888
pa,2,8.76487159073609,0.0022988505747126436,0.0006429651079290101
west,2,8.76487159073609,0.0022988505747126436,0.0006427518333903231
bullshit,2,8.76487159073609,0.0022988505747126436,0.0006426252490215231
toyboy,1,9.76487159073609,0.0011494252873563218,0.0006424274737416578
younger,1,9.76487159073609,0.0011494252873563218,0.0006424274737416578
casey,2,8.76487159073609,0.0022988505747126436,0.0006423834869171013
univ,2,8.76487159073609,0.0022988505747126436,0.000642162754044046
legend,2,8.76487159073609,0.0022988505747126436,0.0006421616020574714
hug,2,8.76487159073609,0.0022988505747126436,0.0006421395988745045
documentation,1,9.76487159073609,0.0011494252873563218,0.0006418819273446915
dude,2,8.76487159073609,0.0022988505747126436,0.0006409672502753951
inewstv,1,9.76487159073609,0.0011494252873563218,0.0006409239488747871
politicsasusual,1,9.76487159073609,0.0011494252873563218,0.0006408694930305773
john,2,8.76487159073609,0.0022988505747126436,0.0006402189838609181
itd,1,9.76487159073609,0.0022988505747126436,0.0006386983607032433
norman,1,9.76487159073609,0.0022988505747126436,0.0006386755149460115
josh,1,9.76487159073609,0.0022988505747126436,0.0006386755149460115
lukegilmoregirlstop,1,9.76487159073609,0.0011494252873563218,0.0006382091311920274
dapl,2,8.76487159073609,0.0022988505747126436,0.0006380923113457277
fall,2,8.76487159073609,0.0022988505747126436,0.0006377639848664221
prices,2,8.76487159073609,0.0022988505747126436,0.0006377542305332064
corruption,2,8.76487159073609,0.0022988505747126436,0.0006369294791668519
freecuba,1,9.76487159073609,0.0011494252873563218,0.0006368162345400026
leave,2,8.76487159073609,0.0022988505747126436,0.0006364385634223204
meta,1,9.76487159073609,0.0011494252873563218,0.0006347341720037834
sounding,2,8.76487159073609,0.0022988505747126436,0.0006347057928209582
science,2,8.76487159073609,0.0022988505747126436,0.0006343250857856952
saw,2,8.76487159073609,0.0022988505747126436,0.0006336005372265844
familygoals,1,9.76487159073609,0.0011494252873563218,0.0006335652683618858
affect,2,8.76487159073609,0.0022988505747126436,0.0006333426414945733
truth,2,8.76487159073609,0.0022988505747126436,0.000632874895331228
trending,1,9.76487159073609,0.0011494252873563218,0.0006323713695453555
blocked,1,9.76487159073609,0.0022988505747126436,0.0006321931670308367
neonazi,1,9.76487159073609,0.0022988505747126436,0.0006319384234022427
currently,2,8.76487159073609,0.0022988505747126436,0.000631720957776305
fair,2,8.76487159073609,0.0022988505747126436,0.0006316399122186333
pres,2,8.76487159073609,0.0022988505747126436,0.0006314461435597068
following,2,8.76487159073609,0.0022988505747126436,0.0006314423271771883
presidency,2,8.76487159073609,0.0022988505747126436,0.0006314270722639565
ride,2,8.76487159073609,0.0022988505747126436,0.000631196921344907
cannabis,1,9.76487159073609,0.0022988505747126436,0.0006304473089588725
leaving,2,8.76487159073609,0.0022988505747126436,0.0006297764255338583
cartoon,1,9.76487159073609,0.0011494252873563218,0.0006296860168722964
yorker,1,9.76487159073609,0.0011494252873563218,0.0006296860168722964
inspirational,1,9.76487159073609,0.0011494252873563218,0.0006294612557941686
incidents,1,9.76487159073609,0.0011494252873563218,0.0006294612557941686
tsla,2,8.76487159073609,0.0022988505747126436,0.0006290973648486126
yrs,2,8.76487159073609,0.0022988505747126436,0.0006287756101877078
evidence,2,8.76487159073609,0.0022988505747126436,0.0006281903146115423
recreate,1,9.76487159073609,0.0011494252873563218,0.000627978083646172
linuxfoundation,1,9.76487159073609,0.0011494252873563218,0.000627676706512943
secs,1,9.76487159073609,0.0011494252873563218,0.0006264457392722602
tho,1,9.76487159073609,0.0011494252873563218,0.0006264457392722602
several,2,8.76487159073609,0.0022988505747126436,0.0006253749949468115
potus,2,8.76487159073609,0.0022988505747126436,0.0006248897762791607
experience,2,8.76487159073609,0.0022988505747126436,0.0006246324289084664
month,2,8.76487159073609,0.0022988505747126436,0.0006243938479283437
machines,2,8.76487159073609,0.0022988505747126436,0.0006232920359369138
geography,1,9.76487159073609,0.0011494252873563218,0.0006229367059102396
theme,2,8.76487159073609,0.0022988505747126436,0.0006227548626460169
soundtrack,1,9.76487159073609,0.0011494252873563218,0.0006220191613978364
men,2,8.76487159073609,0.0022988505747126436,0.0006217615746807201
impediment,1,9.76487159073609,0.0022988505747126436,0.0006208627385548252
non,1,9.76487159073609,0.0022988505747126436,0.0006207360305880057
king,2,8.76487159073609,0.0022988505747126436,0.0006195369384788748
lockerhttpstcongwsvyift,1,9.76487159073609,0.0011494252873563218,0.0006188652437764905
tory,1,9.76487159073609,0.0011494252873563218,0.0006188652437764905
miami,1,9.76487159073609,0.0011494252873563218,0.0006186874115674746
dolphins,1,9.76487159073609,0.0011494252873563218,0.0006186874115674746
pays,2,8.76487159073609,0.0022988505747126436,0.0006186514010432033
befirm,1,9.76487159073609,0.0011494252873563218,0.0006178412939960724
donaldtrump,1,9.76487159073609,0.0011494252873563218,0.0006178412939960724
conflictofinterest,1,9.76487159073609,0.0011494252873563218,0.0006178412939960724
sos,2,8.76487159073609,0.0022988505747126436,0.0006177310272680314
cares,2,8.76487159073609,0.0022988505747126436,0.00061751670667938
traded,2,8.76487159073609,0.0022988505747126436,0.0006168426470798871
lay,1,9.76487159073609,0.0022988505747126436,0.0006163781791241073
cover,1,9.76487159073609,0.0011494252873563218,0.0006161620295979951
variant,1,9.76487159073609,0.0011494252873563218,0.0006161620295979951
blank,1,9.76487159073609,0.0011494252873563218,0.0006161620295979951
available,2,8.76487159073609,0.0022988505747126436,0.0006155145775713416
spain,2,8.76487159073609,0.0022988505747126436,0.0006151766157416698
accused,2,8.76487159073609,0.0022988505747126436,0.0006150960200883561
imura,1,9.76487159073609,0.0022988505747126436,0.0006144491544774209
follow,1,9.76487159073609,0.0011494252873563218,0.0006139140367799577
ukip,1,9.76487159073609,0.0011494252873563218,0.0006139140367799577
moneyhttpstcowlxfhyeki,1,9.76487159073609,0.0011494252873563218,0.0006139140367799577
check,2,8.76487159073609,0.0022988505747126436,0.0006128385371207585
justin,2,8.76487159073609,0.0022988505747126436,0.000612669247364256
software,1,9.76487159073609,0.0022988505747126436,0.0006126540118541788
o,2,8.76487159073609,0.0022988505747126436,0.0006121952027861191
maduros,1,9.76487159073609,0.0011494252873563218,0.0006112772911973631
soooo,1,9.76487159073609,0.0011494252873563218,0.0006112772911973631
concern,2,8.76487159073609,0.0022988505747126436,0.0006110221423966928
uno,2,8.76487159073609,0.0022988505747126436,0.0006097176157383726
fly,1,9.76487159073609,0.0011494252873563218,0.0006093830137219999
elephant,1,9.76487159073609,0.0011494252873563218,0.0006093830137219999
models,2,8.76487159073609,0.0022988505747126436,0.0006081859175123688
pull,1,9.76487159073609,0.0011494252873563218,0.0006078951396282176
letters,1,9.76487159073609,0.0011494252873563218,0.0006075700858989209
randall,1,9.76487159073609,0.0011494252873563218,0.0006075700858989209
lots,2,8.76487159073609,0.0022988505747126436,0.0006071868367563017
sings,2,8.76487159073609,0.0022988505747126436,0.0006070331498780217
cam,2,8.76487159073609,0.0022988505747126436,0.0006063512661907164
lil,2,8.76487159073609,0.0022988505747126436,0.0006062287809630243
tweet,1,9.76487159073609,0.0011494252873563218,0.0006024163658135738
stunning,1,9.76487159073609,0.0011494252873563218,0.0006020391702966932
tk,1,9.76487159073609,0.0011494252873563218,0.0006014716653571454
nataf,1,9.76487159073609,0.0022988505747126436,0.0006003991147094884
iso,1,9.76487159073609,0.0011494252873563218,0.0006003649562193269
jazz,1,9.76487159073609,0.0011494252873563218,0.0005999512258710484
lose,1,9.76487159073609,0.0011494252873563218,0.0005999512258710484
emotional,2,8.76487159073609,0.0022988505747126436,0.0005987111491935204
works,2,8.76487159073609,0.0022988505747126436,0.0005986926083327017
hypocrisyanaxagoreio,1,9.76487159073609,0.0011494252873563218,0.0005983263581624401
meeker,1,9.76487159073609,0.0011494252873563218,0.0005983263581624401
blackfridaytactics,1,9.76487159073609,0.0011494252873563218,0.000597943753976192
itself,1,9.76487159073609,0.0011494252873563218,0.000597943753976192
sitehttpstcooipdppkv,1,9.76487159073609,0.0011494252873563218,0.0005969894562628254
politifact,1,9.76487159073609,0.0011494252873563218,0.0005969894562628254
wm,1,9.76487159073609,0.0011494252873563218,0.0005966228485593778
mooreder,1,9.76487159073609,0.0022988505747126436,0.000596006352091582
idk,1,9.76487159073609,0.0011494252873563218,0.0005948812089406298
attractive,1,9.76487159073609,0.0011494252873563218,0.0005948812089406298
longgopspecial,1,9.76487159073609,0.0011494252873563218,0.0005947308631284436
reporting,2,8.76487159073609,0.0022988505747126436,0.0005944827777284506
rather,2,8.76487159073609,0.0022988505747126436,0.0005934501027334493
closer,1,9.76487159073609,0.0011494252873563218,0.0005928061785988021
choices,1,9.76487159073609,0.0011494252873563218,0.0005928061785988021
rideevanrachelwood,1,9.76487159073609,0.0011494252873563218,0.0005918816225067873
arelentlessfuckingexperiencethank,1,9.76487159073609,0.0011494252873563218,0.0005918816225067873
wild,1,9.76487159073609,0.0011494252873563218,0.0005918816225067873
mimms,1,9.76487159073609,0.0011494252873563218,0.000591175641533044
rates,2,8.76487159073609,0.0022988505747126436,0.0005905540740049005
associated,2,8.76487159073609,0.0022988505747126436,0.000590290853936127
ya,2,8.76487159073609,0.0022988505747126436,0.0005900714870128539
lies,2,8.76487159073609,0.0022988505747126436,0.0005897585212983747
louis,2,8.76487159073609,0.0022988505747126436,0.0005894402499812351
linuxfoundationhttpstcobeoxsdaxl,1,9.76487159073609,0.0011494252873563218,0.0005876714001398867
announces,1,9.76487159073609,0.0011494252873563218,0.0005876714001398867
san,2,8.76487159073609,0.0022988505747126436,0.0005870967594669471
glorious,2,8.76487159073609,0.0022988505747126436,0.000586549807276585
ks,1,9.76487159073609,0.0011494252873563218,0.0005858404275034969
meters,1,9.76487159073609,0.0022988505747126436,0.0005845324944213101
platinum,1,9.76487159073609,0.0011494252873563218,0.0005828710292416394
leonardcohen,1,9.76487159073609,0.0011494252873563218,0.0005802385230141527
warnes,1,9.76487159073609,0.0011494252873563218,0.0005802385230141527
jennifer,1,9.76487159073609,0.0011494252873563218,0.0005802385230141527
stats,2,8.76487159073609,0.0022988505747126436,0.0005789300236014277
quite,1,9.76487159073609,0.0011494252873563218,0.0005773580645292003
prove,1,9.76487159073609,0.0011494252873563218,0.0005765067354062675
hogwarts,1,9.76487159073609,0.0011494252873563218,0.0005760956050287589
school,1,9.76487159073609,0.0011494252873563218,0.0005760956050287589
harrypotter,1,9.76487159073609,0.0011494252873563218,0.0005760956050287589
solidarity,2,8.76487159073609,0.0022988505747126436,0.0005758298736176375
bbn,1,9.76487159073609,0.0011494252873563218,0.0005754973858918779
dropsmic,1,9.76487159073609,0.0011494252873563218,0.0005754973858918779
shut,1,9.76487159073609,0.0011494252873563218,0.0005750242003901457
saint,1,9.76487159073609,0.0011494252873563218,0.0005750242003901457
r,2,8.76487159073609,0.0022988505747126436,0.0005747838988681403
fuckedbreakingbad,1,9.76487159073609,0.0011494252873563218,0.0005747126436781609
thewalkingdeadbb,1,9.76487159073609,0.0011494252873563218,0.0005747126436781609
mind,1,9.76487159073609,0.0011494252873563218,0.0005747126436781609
twd,1,9.76487159073609,0.0011494252873563218,0.0005747126436781609
sexuality,1,9.76487159073609,0.0011494252873563218,0.000573559882320564
usual,1,9.76487159073609,0.0011494252873563218,0.0005732725777649314
rest,1,9.76487159073609,0.0011494252873563218,0.0005725530039483333
looked,1,9.76487159073609,0.0011494252873563218,0.0005725530039483333
miserable,1,9.76487159073609,0.0011494252873563218,0.0005725530039483333
ohio,1,9.76487159073609,0.0011494252873563218,0.0005720268551876325
sees,1,9.76487159073609,0.0011494252873563218,0.0005710543176410296
insurance,2,8.76487159073609,0.0022988505747126436,0.0005701122727300172
dose,1,9.76487159073609,0.0011494252873563218,0.0005697255777172678
marvel,1,9.76487159073609,0.0011494252873563218,0.0005697255777172678
gilmoregirlsrevival,1,9.76487159073609,0.0011494252873563218,0.0005688944113986656
size,1,9.76487159073609,0.0011494252873563218,0.0005682226015467992
deplorablesneed,1,9.76487159073609,0.0011494252873563218,0.0005682226015467992
beourguest,1,9.76487159073609,0.0011494252873563218,0.0005675961451510238
courtesy,1,9.76487159073609,0.0011494252873563218,0.0005675961451510238
utterly,1,9.76487159073609,0.0011494252873563218,0.0005675361543202152
bromley,1,9.76487159073609,0.0011494252873563218,0.0005675361543202152
loreal,1,9.76487159073609,0.0011494252873563218,0.0005671999297956414
castrohttpstcohgtjygzfidelcastro,1,9.76487159073609,0.0011494252873563218,0.0005667899848840238
mylife,1,9.76487159073609,0.0011494252873563218,0.0005667899848840238
incomeequality,1,9.76487159073609,0.0011494252873563218,0.000564913017777448
fightfor,1,9.76487159073609,0.0011494252873563218,0.000564913017777448
ibelieveingini,1,9.76487159073609,0.0011494252873563218,0.000564913017777448
shabbat,1,9.76487159073609,0.0011494252873563218,0.0005613185252133854
cambridgekillers,1,9.76487159073609,0.0011494252873563218,0.0005602992803153163
engaged,1,9.76487159073609,0.0011494252873563218,0.0005602992803153163
daughters,1,9.76487159073609,0.0011494252873563218,0.0005597477072837315
reminds,1,9.76487159073609,0.0011494252873563218,0.0005592619675201557
jeez,1,9.76487159073609,0.0011494252873563218,0.0005589880861948573
nl,1,9.76487159073609,0.0011494252873563218,0.0005577325522381195
inevitably,1,9.76487159073609,0.0011494252873563218,0.0005577325522381195
wonder,2,8.76487159073609,0.0022988505747126436,0.0005573733192443398
constitutionhttpstcohexcdmcovw,1,9.76487159073609,0.0011494252873563218,0.0005565656321950245
saved,2,8.76487159073609,0.0022988505747126436,0.0005557699023926159
heartstrings,1,9.76487159073609,0.0011494252873563218,0.0005555350955131501
outstanding,1,9.76487159073609,0.0011494252873563218,0.0005555350955131501
wooing,1,9.76487159073609,0.0011494252873563218,0.0005553888884243413
bellehttpstcowvbbuexnq,1,9.76487159073609,0.0011494252873563218,0.0005553888884243413
centuriesold,1,9.76487159073609,0.0011494252873563218,0.0005551553580584565
recreated,1,9.76487159073609,0.0011494252873563218,0.0005551553580584565
shipwreck,1,9.76487159073609,0.0011494252873563218,0.0005551553580584565
apartheid,1,9.76487159073609,0.0011494252873563218,0.0005549782118161117
word,1,9.76487159073609,0.0011494252873563218,0.0005549782118161117
strangerthings,1,9.76487159073609,0.0011494252873563218,0.0005542060696478367
shirts,1,9.76487159073609,0.0011494252873563218,0.0005542060696478367
melanias,1,9.76487159073609,0.0011494252873563218,0.0005534926734679933
magazine,1,9.76487159073609,0.0011494252873563218,0.0005513413024373757
dabiq,1,9.76487159073609,0.0011494252873563218,0.0005513413024373757
httpstcojfwosesv,1,9.76487159073609,0.0011494252873563218,0.0005513413024373757
refugees,1,9.76487159073609,0.0011494252873563218,0.0005511939840804839
talent,1,9.76487159073609,0.0011494252873563218,0.0005498806533160028
keen,1,9.76487159073609,0.0011494252873563218,0.0005498806533160028
eye,1,9.76487159073609,0.0011494252873563218,0.0005498806533160028
antoine,1,9.76487159073609,0.0011494252873563218,0.0005497499030761384
walker,1,9.76487159073609,0.0011494252873563218,0.0005497499030761384
afraid,1,9.76487159073609,0.0011494252873563218,0.0005492592914004075
fed,1,9.76487159073609,0.0011494252873563218,0.0005486832049340152
incapable,1,9.76487159073609,0.0011494252873563218,0.0005481332090920124
compassion,1,9.76487159073609,0.0011494252873563218,0.0005481332090920124
cream,1,9.76487159073609,0.0011494252873563218,0.0005475286050786565
ice,1,9.76487159073609,0.0011494252873563218,0.0005475286050786565
tacos,1,9.76487159073609,0.0011494252873563218,0.0005475286050786565
craving,1,9.76487159073609,0.0011494252873563218,0.0005475286050786565
brave,1,9.76487159073609,0.0011494252873563218,0.0005470406824158952
homework,1,9.76487159073609,0.0011494252873563218,0.0005463502989415658
excuse,1,9.76487159073609,0.0011494252873563218,0.0005463502989415658
ate,1,9.76487159073609,0.0011494252873563218,0.0005463502989415658
move,1,9.76487159073609,0.0011494252873563218,0.0005456847461398061
jess,1,9.76487159073609,0.0011494252873563218,0.0005456166476091776
lorelai,1,9.76487159073609,0.0011494252873563218,0.0005456166476091776
lane,1,9.76487159073609,0.0011494252873563218,0.0005456166476091776
finesse,1,9.76487159073609,0.0011494252873563218,0.0005448964334191229
shoes,1,9.76487159073609,0.0011494252873563218,0.0005448964334191229
wks,1,9.76487159073609,0.0022988505747126436,0.0005441470313492074
hesitantly,1,9.76487159073609,0.0011494252873563218,0.0005427576051444932
rightsbased,1,9.76487159073609,0.0011494252873563218,0.0005427576051444932
consciousness,1,9.76487159073609,0.0011494252873563218,0.0005427576051444932
endangers,1,9.76487159073609,0.0011494252873563218,0.0005427541768369144
saves,1,9.76487159073609,0.0011494252873563218,0.0005427541768369144
medicine,1,9.76487159073609,0.0011494252873563218,0.0005406751809582726
coincidencetrump,1,9.76487159073609,0.0011494252873563218,0.0005404287093201243
carol,1,9.76487159073609,0.0011494252873563218,0.0005404287093201243
respected,1,9.76487159073609,0.0011494252873563218,0.0005362789480173676
melt,1,9.76487159073609,0.0011494252873563218,0.0005360844396496016
heartand,1,9.76487159073609,0.0011494252873563218,0.0005360844396496016
mine,1,9.76487159073609,0.0011494252873563218,0.0005360844396496016
deadly,1,9.76487159073609,0.0011494252873563218,0.0005352741988682764
threatened,1,9.76487159073609,0.0011494252873563218,0.0005352741988682764
capable,1,9.76487159073609,0.0011494252873563218,0.0005352741988682764
parliamentary,1,9.76487159073609,0.0011494252873563218,0.0005338669208379032
resignation,1,9.76487159073609,0.0011494252873563218,0.0005338669208379032
ithttpstcotbrbwfwx,1,9.76487159073609,0.0011494252873563218,0.0005338320864003831
address,1,9.76487159073609,0.0011494252873563218,0.000533580466129095
gallery,1,9.76487159073609,0.0011494252873563218,0.0005335526489713569
throat,1,9.76487159073609,0.0011494252873563218,0.0005335526489713569
mac,1,9.76487159073609,0.0011494252873563218,0.0005335526489713569
combat,1,9.76487159073609,0.0011494252873563218,0.0005328617377948391
opioid,1,9.76487159073609,0.0011494252873563218,0.0005328617377948391
coachella,1,9.76487159073609,0.0011494252873563218,0.0005328276305522019
yemencrisis,1,9.76487159073609,0.0011494252873563218,0.0005328276305522019
